case,Activity,startTime,completeTime,org:resource,fixedCost
591,fingerprint collection,2022/6/30 20:22:16,2022/6/30 20:26:58,Qi,70
591,decide,2022/6/30 20:30:35,2022/6/30 20:36:32,Sun,30
591,verify,2022/6/30 20:36:32,2022/6/30 20:42:32,Liu,40
591,pay the fees,2022/6/30 20:42:32,2022/6/30 20:46:10,Zhao,20
593,register,2022/6/30 20:39:10,2022/6/30 20:48:17,Lee,40
593,face collection,2022/6/30 20:48:17,2022/6/30 20:53:19,Zheng,70
593,fingerprint collection,2022/6/30 20:48:17,2022/6/30 20:51:39,Qi,70
593,decide,2022/6/30 20:53:19,2022/6/30 21:02:23,Sun,30
593,verify,2022/6/30 21:02:23,2022/6/30 21:07:40,Zhao,40
593,pay the fees,2022/6/30 21:07:40,2022/6/30 21:12:01,Gao,20
599,face collection,2022/6/30 21:56:05,2022/6/30 22:02:24,Qi,70
599,fingerprint collection,2022/6/30 21:56:05,2022/6/30 21:59:12,Wu,70
599,decide,2022/6/30 22:04:19,2022/6/30 22:10:05,Sun,30
599,retest information,2022/6/30 22:11:12,2022/6/30 22:16:46,Lee,60
599,fingerprint collection,2022/6/30 22:16:46,2022/6/30 22:20:06,Qi,70
599,face collection,2022/6/30 22:16:46,2022/6/30 22:21:46,Zheng,70
599,decide,2022/6/30 22:28:30,2022/6/30 22:34:01,Sun,30
599,retest information,2022/6/30 22:34:14,2022/6/30 22:39:36,Wang,60
599,fingerprint collection,2022/6/30 22:39:51,2022/6/30 22:44:33,Qi,70
599,face collection,2022/6/30 22:40:50,2022/6/30 22:47:34,Zheng,70
599,decide,2022/6/30 22:54:46,2022/6/30 23:04:32,Sun,30
599,verify,2022/6/30 23:04:32,2022/6/30 23:10:01,Gao,40
599,pay the fees,2022/6/30 23:10:01,2022/6/30 23:14:36,Liu,20
244,face collection,2022/6/17 19:51:17,2022/6/17 19:58:09,Qi,70
244,fingerprint collection,2022/6/17 19:51:17,2022/6/17 19:54:48,Zheng,70
244,decide,2022/6/17 20:03:23,2022/6/17 20:08:24,Sun,30
244,verify,2022/6/17 20:08:24,2022/6/17 20:14:11,Zhao,40
244,pay the fees,2022/6/17 20:14:11,2022/6/17 20:17:15,Gao,20
387,register,2022/6/23 17:28:03,2022/6/23 17:33:30,Wang,40
387,face collection,2022/6/23 17:33:30,2022/6/23 17:40:06,Wu,70
387,fingerprint collection,2022/6/23 17:33:30,2022/6/23 17:37:26,Zheng,70
387,decide,2022/6/23 17:48:09,2022/6/23 17:55:21,Sun,30
387,retest information,2022/6/23 17:55:21,2022/6/23 18:01:00,Lee,60
387,fingerprint collection,2022/6/23 18:01:00,2022/6/23 18:04:09,Zheng,70
387,face collection,2022/6/23 18:01:00,2022/6/23 18:07:58,Wu,70
387,decide,2022/6/23 18:09:12,2022/6/23 18:16:47,Sun,30
387,verify,2022/6/23 18:16:47,2022/6/23 18:21:16,Gao,40
387,pay the fees,2022/6/23 18:21:16,2022/6/23 18:24:24,Zhao,20
58,register,2022/6/10 20:55:59,2022/6/10 21:04:55,Lee,40
58,face collection,2022/6/10 21:04:55,2022/6/10 21:11:25,Qi,70
58,fingerprint collection,2022/6/10 21:04:55,2022/6/10 21:09:09,Zheng,70
58,decide,2022/6/10 21:13:34,2022/6/10 21:23:07,Sun,30
58,verify,2022/6/10 21:23:07,2022/6/10 21:28:21,Liu,40
58,pay the fees,2022/6/10 21:28:21,2022/6/10 21:33:19,Gao,20
365,register,2022/6/22 21:10:47,2022/6/22 21:16:32,Wang,40
365,face collection,2022/6/22 21:16:32,2022/6/22 21:22:53,Zheng,70
365,fingerprint collection,2022/6/22 21:16:32,2022/6/22 21:19:43,Qi,70
365,decide,2022/6/22 21:22:53,2022/6/22 21:29:43,Sun,30
365,verify,2022/6/22 21:29:43,2022/6/22 21:35:19,Zhao,40
365,pay the fees,2022/6/22 21:35:19,2022/6/22 21:38:35,Liu,20
59,register,2022/6/10 21:07:31,2022/6/10 21:16:15,Wang,40
59,face collection,2022/6/10 21:16:15,2022/6/10 21:22:18,Wu,70
59,fingerprint collection,2022/6/10 21:16:15,2022/6/10 21:19:23,Zheng,70
59,decide,2022/6/10 21:23:07,2022/6/10 21:29:01,Sun,30
59,retest information,2022/6/10 21:29:01,2022/6/10 21:34:18,Wang,60
59,fingerprint collection,2022/6/10 21:34:18,2022/6/10 21:38:27,Wu,70
59,face collection,2022/6/10 21:34:18,2022/6/10 21:40:04,Zheng,70
59,decide,2022/6/10 21:40:04,2022/6/10 21:46:50,Sun,30
59,verify,2022/6/10 21:46:50,2022/6/10 21:52:10,Gao,40
59,pay the fees,2022/6/10 21:52:10,2022/6/10 21:56:28,Zhao,20
385,register,2022/6/23 17:01:05,2022/6/23 17:08:12,Lee,40
385,face collection,2022/6/23 17:08:12,2022/6/23 17:13:27,Wu,70
385,fingerprint collection,2022/6/23 17:08:12,2022/6/23 17:12:28,Qi,70
385,decide,2022/6/23 17:23:46,2022/6/23 17:32:51,Sun,30
385,verify,2022/6/23 17:32:51,2022/6/23 17:37:23,Zhao,40
385,pay the fees,2022/6/23 17:37:23,2022/6/23 17:41:22,Liu,20
246,register,2022/6/17 20:07:26,2022/6/17 20:12:51,Wang,40
246,face collection,2022/6/17 20:12:51,2022/6/17 20:19:30,Zheng,70
246,fingerprint collection,2022/6/17 20:12:51,2022/6/17 20:17:06,Qi,70
246,decide,2022/6/17 20:24:17,2022/6/17 20:34:10,Sun,30
246,verify,2022/6/17 20:34:10,2022/6/17 20:39:32,Gao,40
246,pay the fees,2022/6/17 20:39:32,2022/6/17 20:43:16,Liu,20
362,register,2022/6/22 20:30:22,2022/6/22 20:35:33,Lee,40
362,face collection,2022/6/22 20:35:33,2022/6/22 20:41:03,Wu,70
362,fingerprint collection,2022/6/22 20:35:33,2022/6/22 20:40:24,Qi,70
362,decide,2022/6/22 20:41:03,2022/6/22 20:48:26,Sun,30
362,verify,2022/6/22 20:48:26,2022/6/22 20:52:47,Gao,40
362,pay the fees,2022/6/22 20:52:47,2022/6/22 20:57:29,Zhao,20
384,register,2022/6/23 0:47:42,2022/6/23 0:56:55,Wang,40
384,face collection,2022/6/23 0:56:55,2022/6/23 17:02:55,Zheng,70
384,fingerprint collection,2022/6/23 0:57:25,2022/6/23 17:01:01,Qi,70
384,decide,2022/6/23 17:17:41,2022/6/23 17:23:46,Sun,30
384,verify,2022/6/23 17:23:46,2022/6/23 17:28:06,Liu,40
384,pay the fees,2022/6/23 17:28:06,2022/6/23 17:31:32,Gao,20
247,register,2022/6/17 20:18:12,2022/6/17 20:24:58,Wang,40
247,face collection,2022/6/17 20:24:58,2022/6/17 20:30:59,Zheng,70
247,fingerprint collection,2022/6/17 20:27:01,2022/6/17 20:30:45,Wu,70
247,decide,2022/6/17 20:41:12,2022/6/17 20:49:48,Sun,30
247,verify,2022/6/17 20:49:48,2022/6/17 20:54:49,Liu,40
247,pay the fees,2022/6/17 20:54:49,2022/6/17 20:59:47,Zhao,20
269,register,2022/6/18 0:55:52,2022/6/20 17:01:29,Lee,40
269,face collection,2022/6/20 17:01:29,2022/6/20 17:07:31,Zheng,70
269,fingerprint collection,2022/6/20 17:01:29,2022/6/20 17:06:11,Qi,70
269,decide,2022/6/20 17:07:31,2022/6/20 17:15:42,Sun,30
269,verify,2022/6/20 17:15:42,2022/6/20 17:21:36,Gao,40
269,pay the fees,2022/6/20 17:21:36,2022/6/20 17:25:44,Liu,20
596,register,2022/6/30 21:16:05,2022/6/30 21:25:41,Lee,40
596,face collection,2022/6/30 21:25:41,2022/6/30 21:30:49,Zheng,70
596,fingerprint collection,2022/6/30 21:25:41,2022/6/30 21:29:55,Wu,70
596,decide,2022/6/30 21:35:01,2022/6/30 21:43:34,Sun,30
596,pay the fees,2022/6/30 21:48:54,2022/6/30 21:53:11,Gao,20
126,register,2022/6/14 18:57:22,2022/6/14 19:03:28,Lee,40
126,face collection,2022/6/14 19:03:28,2022/6/14 19:09:40,Wu,70
126,fingerprint collection,2022/6/14 19:03:28,2022/6/14 19:08:14,Zheng,70
126,decide,2022/6/14 19:09:40,2022/6/14 19:15:50,Sun,30
126,leave,2022/6/14 19:15:50,2022/6/14 19:19:39,Zhou,10
148,register,2022/6/14 23:46:24,2022/6/14 23:55:00,Wang,40
148,face collection,2022/6/14 23:55:00,2022/6/15 0:01:53,Wu,70
148,fingerprint collection,2022/6/14 23:55:00,2022/6/14 23:58:06,Qi,70
148,decide,2022/6/15 0:01:53,2022/6/15 0:10:20,Sun,30
148,verify,2022/6/15 0:10:20,2022/6/15 0:14:31,Gao,40
148,pay the fees,2022/6/15 0:14:31,2022/6/15 0:17:39,Zhao,20
145,register,2022/6/14 23:05:09,2022/6/14 23:15:04,Lee,40
145,face collection,2022/6/14 23:15:04,2022/6/14 23:20:38,Zheng,70
145,fingerprint collection,2022/6/14 23:15:04,2022/6/14 23:18:14,Qi,70
145,decide,2022/6/14 23:20:38,2022/6/14 23:26:09,Sun,30
145,verify,2022/6/14 23:26:09,2022/6/14 23:30:43,Liu,40
145,pay the fees,2022/6/14 23:30:43,2022/6/14 23:34:46,Gao,20
123,face collection,2022/6/14 18:33:09,2022/6/14 18:39:38,Qi,70
123,fingerprint collection,2022/6/14 18:33:09,2022/6/14 18:37:20,Zheng,70
123,decide,2022/6/14 18:39:38,2022/6/14 18:45:05,Sun,30
123,verify,2022/6/14 18:45:05,2022/6/14 18:49:49,Zhao,40
123,pay the fees,2022/6/14 18:49:49,2022/6/14 18:52:51,Liu,20
143,register,2022/6/14 22:40:26,2022/6/14 22:48:13,Lee,40
143,face collection,2022/6/14 22:48:13,2022/6/14 22:53:55,Zheng,70
143,fingerprint collection,2022/6/14 22:48:13,2022/6/14 22:52:45,Qi,70
143,decide,2022/6/14 22:53:55,2022/6/14 23:03:37,Sun,30
143,verify,2022/6/14 23:03:37,2022/6/14 23:09:09,Zhao,40
143,pay the fees,2022/6/14 23:09:09,2022/6/14 23:13:55,Liu,20
120,register,2022/6/14 17:46:05,2022/6/14 17:55:10,Wang,40
120,face collection,2022/6/14 17:55:10,2022/6/14 18:00:40,Qi,70
120,fingerprint collection,2022/6/14 17:55:10,2022/6/14 17:59:48,Wu,70
120,decide,2022/6/14 18:00:40,2022/6/14 18:08:42,Sun,30
120,leave,2022/6/14 18:08:42,2022/6/14 18:12:17,Zhou,10
128,register,2022/6/14 19:23:48,2022/6/14 19:33:44,Lee,40
128,face collection,2022/6/14 19:33:44,2022/6/14 19:40:06,Wu,70
128,fingerprint collection,2022/6/14 19:33:44,2022/6/14 19:36:44,Zheng,70
128,decide,2022/6/14 19:40:06,2022/6/14 19:45:07,Sun,30
128,verify,2022/6/14 19:45:07,2022/6/14 19:50:08,Gao,40
128,pay the fees,2022/6/14 19:50:08,2022/6/14 19:55:08,Zhao,20
142,register,2022/6/14 22:27:31,2022/6/14 22:34:03,Wang,40
142,face collection,2022/6/14 22:34:03,2022/6/14 22:40:28,Wu,70
142,fingerprint collection,2022/6/14 22:34:03,2022/6/14 22:38:19,Qi,70
142,decide,2022/6/14 22:40:28,2022/6/14 22:48:24,Sun,30
142,verify,2022/6/14 22:48:24,2022/6/14 22:53:41,Liu,40
142,pay the fees,2022/6/14 22:53:41,2022/6/14 22:58:07,Gao,20
56,register,2022/6/10 20:31:29,2022/6/10 20:37:16,Wang,40
56,face collection,2022/6/10 20:37:16,2022/6/10 20:43:47,Zheng,70
56,fingerprint collection,2022/6/10 20:37:16,2022/6/10 20:41:35,Wu,70
56,decide,2022/6/10 20:43:47,2022/6/10 20:53:14,Sun,30
56,retest information,2022/6/10 20:53:14,2022/6/10 21:00:02,Wang,60
56,fingerprint collection,2022/6/10 21:00:02,2022/6/10 21:03:46,Zheng,70
56,face collection,2022/6/10 21:00:02,2022/6/10 21:06:13,Wu,70
56,decide,2022/6/10 21:06:13,2022/6/10 21:13:34,Sun,30
56,verify,2022/6/10 21:13:34,2022/6/10 21:18:50,Gao,40
56,pay the fees,2022/6/10 21:18:50,2022/6/10 21:23:48,Zhao,20
78,register,2022/6/13 17:00:04,2022/6/13 17:08:29,Lee,40
78,face collection,2022/6/13 17:08:29,2022/6/13 17:13:54,Wu,70
78,fingerprint collection,2022/6/13 17:08:29,2022/6/13 17:12:56,Qi,70
78,decide,2022/6/13 17:13:54,2022/6/13 17:22:40,Sun,30
78,leave,2022/6/13 17:22:40,2022/6/13 17:26:01,Zhou,10
264,face collection,2022/6/17 23:59:49,2022/6/18 0:05:16,Wu,70
264,fingerprint collection,2022/6/17 23:59:49,2022/6/18 0:04:19,Qi,70
264,decide,2022/6/18 0:05:16,2022/6/18 0:10:46,Sun,30
264,verify,2022/6/18 0:10:46,2022/6/18 0:14:59,Gao,40
264,pay the fees,2022/6/18 0:14:59,2022/6/18 0:19:05,Liu,20
241,face collection,2022/6/17 19:13:05,2022/6/17 19:18:55,Zheng,70
241,fingerprint collection,2022/6/17 19:15:49,2022/6/17 19:20:20,Qi,70
241,decide,2022/6/17 19:28:51,2022/6/17 19:38:30,Sun,30
241,verify,2022/6/17 19:38:30,2022/6/17 19:43:55,Liu,40
241,pay the fees,2022/6/17 19:43:55,2022/6/17 19:48:09,Gao,20
263,register,2022/6/17 23:38:55,2022/6/17 23:45:48,Lee,40
263,face collection,2022/6/17 23:45:48,2022/6/17 23:52:35,Zheng,70
263,fingerprint collection,2022/6/17 23:45:48,2022/6/17 23:49:59,Qi,70
263,decide,2022/6/17 23:52:35,2022/6/18 0:01:33,Sun,30
263,verify,2022/6/18 0:01:33,2022/6/18 0:07:08,Liu,40
263,pay the fees,2022/6/18 0:07:08,2022/6/18 0:12:00,Zhao,20
53,register,2022/6/10 19:49:58,2022/6/10 19:55:50,Lee,40
53,face collection,2022/6/10 19:55:50,2022/6/10 20:01:44,Qi,70
53,fingerprint collection,2022/6/10 19:55:50,2022/6/10 20:00:44,Wu,70
53,decide,2022/6/10 20:01:44,2022/6/10 20:08:10,Sun,30
53,pay the fees,2022/6/10 20:12:37,2022/6/10 20:16:54,Liu,20
76,register,2022/6/11 0:36:54,2022/6/11 0:45:42,Lee,40
76,face collection,2022/6/11 0:45:42,2022/6/11 0:51:33,Wu,70
76,fingerprint collection,2022/6/11 0:45:42,2022/6/11 0:50:30,Qi,70
76,decide,2022/6/11 0:51:33,2022/6/13 17:00:32,Sun,30
76,verify,2022/6/13 17:00:32,2022/6/13 17:05:22,Liu,40
76,pay the fees,2022/6/13 17:05:22,2022/6/13 17:09:29,Gao,20
125,register,2022/6/14 18:45:50,2022/6/14 18:54:25,Wang,40
125,face collection,2022/6/14 18:54:25,2022/6/14 19:00:54,Qi,70
125,fingerprint collection,2022/6/14 18:54:25,2022/6/14 18:58:13,Zheng,70
125,decide,2022/6/14 19:00:54,2022/6/14 19:07:46,Sun,30
125,verify,2022/6/14 19:07:46,2022/6/14 19:13:16,Liu,40
125,pay the fees,2022/6/14 19:13:16,2022/6/14 19:17:10,Gao,20
75,register,2022/6/11 0:26:44,2022/6/11 0:36:33,Wang,40
75,face collection,2022/6/11 0:36:33,2022/6/11 0:43:11,Zheng,70
75,fingerprint collection,2022/6/11 0:36:33,2022/6/11 0:40:46,Qi,70
75,decide,2022/6/11 0:43:11,2022/6/11 0:48:34,Sun,30
75,verify,2022/6/11 0:48:34,2022/6/11 0:54:27,Gao,40
75,pay the fees,2022/6/11 0:54:27,2022/6/11 0:58:41,Zhao,20
261,register,2022/6/17 23:13:50,2022/6/17 23:20:11,Wang,40
261,face collection,2022/6/17 23:20:11,2022/6/17 23:25:51,Qi,70
261,fingerprint collection,2022/6/17 23:20:11,2022/6/17 23:23:20,Zheng,70
261,decide,2022/6/17 23:25:51,2022/6/17 23:33:15,Sun,30
261,verify,2022/6/17 23:33:15,2022/6/17 23:37:55,Liu,40
261,pay the fees,2022/6/17 23:37:55,2022/6/17 23:41:40,Zhao,20
81,face collection,2022/6/13 17:45:22,2022/6/13 17:52:00,Wu,70
81,fingerprint collection,2022/6/13 17:45:22,2022/6/13 17:48:27,Zheng,70
81,decide,2022/6/13 17:59:28,2022/6/13 18:05:36,Sun,30
81,verify,2022/6/13 18:05:36,2022/6/13 18:10:01,Liu,40
81,pay the fees,2022/6/13 18:10:01,2022/6/13 18:13:47,Gao,20
390,register,2022/6/23 18:08:54,2022/6/23 18:17:25,Lee,40
390,face collection,2022/6/23 18:17:25,2022/6/23 18:24:00,Zheng,70
390,fingerprint collection,2022/6/23 18:17:25,2022/6/23 18:21:04,Wu,70
390,decide,2022/6/23 18:24:00,2022/6/23 18:30:10,Sun,30
390,verify,2022/6/23 18:30:10,2022/6/23 18:35:16,Liu,40
390,pay the fees,2022/6/23 18:35:16,2022/6/23 18:39:55,Gao,20
585,register,2022/6/30 19:00:35,2022/6/30 19:06:48,Wang,40
585,face collection,2022/6/30 19:06:48,2022/6/30 19:12:15,Wu,70
585,fingerprint collection,2022/6/30 19:06:48,2022/6/30 19:11:07,Zheng,70
585,decide,2022/6/30 19:12:15,2022/6/30 19:21:36,Sun,30
585,verify,2022/6/30 19:21:36,2022/6/30 19:26:35,Liu,40
585,pay the fees,2022/6/30 19:26:35,2022/6/30 19:30:43,Zhao,20
587,face collection,2022/6/30 19:29:59,2022/6/30 19:35:02,Wu,70
587,fingerprint collection,2022/6/30 19:29:59,2022/6/30 19:34:43,Zheng,70
587,decide,2022/6/30 19:35:02,2022/6/30 19:43:37,Sun,30
587,verify,2022/6/30 19:43:37,2022/6/30 19:48:07,Zhao,40
587,pay the fees,2022/6/30 19:48:07,2022/6/30 19:51:15,Gao,20
277,register,2022/6/20 18:43:02,2022/6/20 18:52:20,Lee,40
277,face collection,2022/6/20 18:52:20,2022/6/20 18:57:41,Zheng,70
277,fingerprint collection,2022/6/20 18:52:20,2022/6/20 18:56:05,Wu,70
277,decide,2022/6/20 18:57:41,2022/6/20 19:04:35,Sun,30
277,verify,2022/6/20 19:04:35,2022/6/20 19:09:54,Zhao,40
277,pay the fees,2022/6/20 19:09:54,2022/6/20 19:13:33,Gao,20
233,register,2022/6/17 17:36:22,2022/6/17 17:42:20,Lee,40
233,face collection,2022/6/17 17:42:20,2022/6/17 17:49:07,Wu,70
233,fingerprint collection,2022/6/17 17:42:20,2022/6/17 17:47:06,Zheng,70
233,decide,2022/6/17 17:49:07,2022/6/17 17:54:09,Sun,30
233,verify,2022/6/17 17:54:09,2022/6/17 17:59:55,Zhao,40
233,pay the fees,2022/6/17 17:59:55,2022/6/17 18:03:02,Liu,20
928,register,2022/7/13 17:45:49,2022/7/13 17:50:49,Wang,40
928,face collection,2022/7/13 17:50:49,2022/7/13 17:57:43,Wu,70
928,fingerprint collection,2022/7/13 17:50:49,2022/7/13 17:54:35,Zheng,70
928,decide,2022/7/13 17:57:43,2022/7/13 18:03:59,Sun,30
928,verify,2022/7/13 18:03:59,2022/7/13 18:08:56,Liu,40
928,pay the fees,2022/7/13 18:08:56,2022/7/13 18:13:26,Zhao,20
398,register,2022/6/23 19:49:06,2022/6/23 19:56:21,Lee,40
398,face collection,2022/6/23 19:56:21,2022/6/23 20:02:33,Wu,70
398,fingerprint collection,2022/6/23 19:56:21,2022/6/23 20:00:13,Zheng,70
398,decide,2022/6/23 20:02:33,2022/6/23 20:10:13,Sun,30
398,verify,2022/6/23 20:10:13,2022/6/23 20:15:56,Gao,40
398,pay the fees,2022/6/23 20:15:56,2022/6/23 20:20:32,Liu,20
47,register,2022/6/10 18:41:53,2022/6/10 18:50:55,Lee,40
47,face collection,2022/6/10 18:50:55,2022/6/10 18:56:37,Qi,70
47,fingerprint collection,2022/6/10 18:50:55,2022/6/10 18:55:53,Wu,70
47,decide,2022/6/10 19:00:12,2022/6/10 19:08:50,Sun,30
47,verify,2022/6/10 19:08:50,2022/6/10 19:13:20,Gao,40
47,pay the fees,2022/6/10 19:13:20,2022/6/10 19:17:19,Zhao,20
354,register,2022/6/22 18:50:10,2022/6/22 18:55:28,Wang,40
354,face collection,2022/6/22 18:55:28,2022/6/22 19:02:10,Qi,70
354,fingerprint collection,2022/6/22 18:55:28,2022/6/22 18:59:45,Zheng,70
354,decide,2022/6/22 19:02:10,2022/6/22 19:07:20,Sun,30
354,retest information,2022/6/22 19:07:20,2022/6/22 19:13:25,Wang,60
354,fingerprint collection,2022/6/22 19:13:25,2022/6/22 19:16:57,Qi,70
354,face collection,2022/6/22 19:16:57,2022/6/22 19:23:45,Qi,70
354,decide,2022/6/22 19:24:38,2022/6/22 19:31:51,Sun,30
354,retest information,2022/6/22 19:31:51,2022/6/22 19:37:53,Lee,60
354,fingerprint collection,2022/6/22 19:37:53,2022/6/22 19:41:19,Qi,70
354,face collection,2022/6/22 19:37:53,2022/6/22 19:43:48,Wu,70
354,decide,2022/6/22 19:43:48,2022/6/22 19:52:56,Sun,30
354,verify,2022/6/22 19:52:56,2022/6/22 19:58:09,Zhao,40
354,pay the fees,2022/6/22 19:58:09,2022/6/22 20:03:07,Liu,20
396,register,2022/6/23 19:24:29,2022/6/23 19:33:53,Lee,40
396,face collection,2022/6/23 19:33:53,2022/6/23 19:39:59,Wu,70
396,fingerprint collection,2022/6/23 19:33:53,2022/6/23 19:37:41,Zheng,70
396,decide,2022/6/23 19:39:59,2022/6/23 19:47:40,Sun,30
396,verify,2022/6/23 19:47:40,2022/6/23 19:52:39,Zhao,40
396,pay the fees,2022/6/23 19:52:39,2022/6/23 19:56:18,Liu,20
926,register,2022/7/13 17:20:45,2022/7/13 17:29:13,Wang,40
926,face collection,2022/7/13 17:29:13,2022/7/13 17:35:19,Wu,70
926,fingerprint collection,2022/7/13 17:29:13,2022/7/13 17:33:40,Zheng,70
926,decide,2022/7/13 17:38:46,2022/7/13 17:44:50,Sun,30
926,leave,2022/7/13 17:44:50,2022/7/13 17:47:50,Zhou,10
235,register,2022/6/17 17:57:21,2022/6/17 18:06:39,Wang,40
235,face collection,2022/6/17 18:06:39,2022/6/17 18:12:21,Zheng,70
235,fingerprint collection,2022/6/17 18:06:39,2022/6/17 18:11:28,Qi,70
235,decide,2022/6/17 18:12:21,2022/6/17 18:17:33,Sun,30
235,verify,2022/6/17 18:17:33,2022/6/17 18:23:26,Zhao,40
235,pay the fees,2022/6/17 18:23:26,2022/6/17 18:27:00,Liu,20
819,face collection,2022/7/8 19:35:13,2022/7/8 19:40:45,Wu,70
819,fingerprint collection,2022/7/8 19:35:13,2022/7/8 19:38:45,Zheng,70
819,decide,2022/7/8 19:40:45,2022/7/8 19:47:49,Sun,30
819,pay the fees,2022/7/8 19:53:04,2022/7/8 19:56:41,Gao,20
807,register,2022/7/8 0:57:22,2022/7/8 17:04:07,Lee,40
807,face collection,2022/7/8 17:04:07,2022/7/8 17:10:36,Qi,70
807,fingerprint collection,2022/7/8 17:04:07,2022/7/8 17:08:01,Wu,70
807,decide,2022/7/8 17:10:36,2022/7/8 17:20:18,Sun,30
807,verify,2022/7/8 17:20:18,2022/7/8 17:24:21,Zhao,40
807,pay the fees,2022/7/8 17:24:21,2022/7/8 17:27:25,Gao,20
805,face collection,2022/7/8 0:39:06,2022/7/8 0:45:42,Wu,70
805,fingerprint collection,2022/7/8 0:43:12,2022/7/8 0:47:46,Qi,70
805,decide,2022/7/8 0:51:36,2022/7/8 17:00:36,Sun,30
805,leave,2022/7/8 17:00:36,2022/7/8 17:04:20,Zhou,10
466,register,2022/6/27 18:04:06,2022/6/27 18:13:21,Wang,40
466,face collection,2022/6/27 18:13:21,2022/6/27 18:18:25,Wu,70
466,fingerprint collection,2022/6/27 18:13:21,2022/6/27 18:16:55,Qi,70
466,decide,2022/6/27 18:18:25,2022/6/27 18:26:39,Sun,30
466,verify,2022/6/27 18:26:39,2022/6/27 18:31:05,Gao,40
466,pay the fees,2022/6/27 18:31:05,2022/6/27 18:35:52,Zhao,20
932,register,2022/7/13 18:34:56,2022/7/13 18:42:27,Wang,40
932,face collection,2022/7/13 18:42:27,2022/7/13 18:48:12,Wu,70
932,fingerprint collection,2022/7/13 18:42:27,2022/7/13 18:46:57,Zheng,70
932,decide,2022/7/13 18:48:12,2022/7/13 18:53:38,Sun,30
932,verify,2022/7/13 18:53:38,2022/7/13 18:57:59,Liu,40
932,pay the fees,2022/7/13 18:57:59,2022/7/13 19:01:52,Zhao,20
477,register,2022/6/27 20:24:33,2022/6/27 20:30:17,Lee,40
477,face collection,2022/6/27 20:30:17,2022/6/27 20:36:53,Wu,70
477,fingerprint collection,2022/6/27 20:30:17,2022/6/27 20:33:43,Qi,70
477,decide,2022/6/27 20:43:09,2022/6/27 20:52:58,Sun,30
477,retest information,2022/6/27 20:52:58,2022/6/27 20:58:25,Wang,60
477,fingerprint collection,2022/6/27 20:58:25,2022/6/27 21:02:16,Wu,70
477,face collection,2022/6/27 20:58:25,2022/6/27 21:04:18,Qi,70
477,decide,2022/6/27 21:04:18,2022/6/27 21:10:04,Sun,30
477,verify,2022/6/27 21:10:04,2022/6/27 21:15:32,Zhao,40
477,pay the fees,2022/6/27 21:15:32,2022/6/27 21:18:42,Gao,20
920,register,2022/7/13 0:15:24,2022/7/13 0:23:14,Lee,40
920,face collection,2022/7/13 0:23:14,2022/7/13 0:29:51,Wu,70
920,fingerprint collection,2022/7/13 0:27:06,2022/7/13 0:30:13,Zheng,70
920,decide,2022/7/13 0:34:45,2022/7/13 0:42:39,Sun,30
920,verify,2022/7/13 0:42:39,2022/7/13 0:47:57,Gao,40
920,pay the fees,2022/7/13 0:47:57,2022/7/13 0:52:12,Liu,20
345,register,2022/6/22 0:53:04,2022/6/22 17:02:20,Wang,40
345,face collection,2022/6/22 17:02:20,2022/6/22 17:07:51,Zheng,70
345,fingerprint collection,2022/6/22 17:02:20,2022/6/22 17:06:56,Qi,70
345,decide,2022/6/22 17:07:51,2022/6/22 17:12:55,Sun,30
345,retest information,2022/6/22 17:12:55,2022/6/22 17:19:45,Lee,60
345,fingerprint collection,2022/6/22 17:19:45,2022/6/22 17:23:36,Qi,70
345,face collection,2022/6/22 17:19:45,2022/6/22 17:26:23,Wu,70
345,decide,2022/6/22 17:27:26,2022/6/22 17:36:17,Sun,30
345,retest information,2022/6/22 17:36:17,2022/6/22 17:42:22,Wang,60
345,fingerprint collection,2022/6/22 17:42:22,2022/6/22 17:46:44,Zheng,70
345,face collection,2022/6/22 17:45:11,2022/6/22 17:52:03,Qi,70
345,decide,2022/6/22 17:52:03,2022/6/22 17:59:58,Sun,30
345,verify,2022/6/22 17:59:58,2022/6/22 18:04:37,Liu,40
345,pay the fees,2022/6/22 18:04:37,2022/6/22 18:08:21,Gao,20
811,face collection,2022/7/8 17:53:44,2022/7/8 18:00:02,Qi,70
811,fingerprint collection,2022/7/8 17:53:44,2022/7/8 17:58:11,Wu,70
811,decide,2022/7/8 18:00:02,2022/7/8 18:07:07,Sun,30
811,leave,2022/7/8 18:07:07,2022/7/8 18:10:56,Zhou,10
356,register,2022/6/22 19:14:04,2022/6/22 19:23:51,Lee,40
356,face collection,2022/6/22 19:23:51,2022/6/22 19:29:42,Zheng,70
356,fingerprint collection,2022/6/22 19:23:51,2022/6/22 19:28:44,Wu,70
356,decide,2022/6/22 19:31:51,2022/6/22 19:38:26,Sun,30
356,verify,2022/6/22 19:38:26,2022/6/22 19:42:55,Liu,40
356,pay the fees,2022/6/22 19:42:55,2022/6/22 19:46:32,Gao,20
590,register,2022/6/30 20:03:41,2022/6/30 20:13:07,Wang,40
590,face collection,2022/6/30 20:13:07,2022/6/30 20:18:46,Wu,70
590,fingerprint collection,2022/6/30 20:13:07,2022/6/30 20:17:03,Qi,70
590,decide,2022/6/30 20:22:32,2022/6/30 20:30:35,Sun,30
590,verify,2022/6/30 20:30:35,2022/6/30 20:36:29,Zhao,40
590,pay the fees,2022/6/30 20:36:29,2022/6/30 20:41:22,Gao,20
