case,Activity,startTime,completeTime,org:resource,fixedCost
488,examine,2022/11/1 19:51:56,2022/11/1 20:57:27,Wash,90
488,pass,2022/11/1 21:08:16,2022/11/1 22:20:33,Lafeu,80
367,publish courses,2022/7/13 18:47:51,2022/7/13 18:57:07,Timea,40
367,select courses,2022/7/22 19:09:20,2022/7/22 19:32:47,Ailill,30
367,pay a fee,2022/7/25 19:48:48,2022/7/25 19:59:09,Timea,70
367,take classes,2022/7/27 22:23:13,2022/7/27 22:59:06,Zuri,60
367,examine,2022/9/29 21:36:50,2022/9/29 23:24:45,Wash,90
367,pass,2022/9/29 23:24:45,2022/9/30 0:52:57,Lafeu,80
368,publish courses,2022/7/13 18:57:07,2022/7/13 19:04:16,Timea,40
368,select courses,2022/7/22 19:32:47,2022/7/22 20:00:59,Ailill,30
368,pay a fee,2022/7/25 20:16:47,2022/7/25 20:27:04,Timea,70
368,take classes,2022/7/27 22:59:06,2022/7/27 23:28:08,Zuri,60
368,examine,2022/9/29 23:24:45,2022/9/30 17:00:44,Wash,90
368,pass,2022/9/30 17:00:44,2022/9/30 18:06:58,Lafeu,80
379,publish courses,2022/7/13 22:02:37,2022/7/13 22:11:35,Timea,40
379,select courses,2022/7/23 0:00:03,2022/7/23 0:26:57,Ailill,30
379,pay a fee,2022/7/26 17:05:21,2022/7/26 17:16:57,Timea,70
379,take classes,2022/7/28 20:30:52,2022/7/28 21:03:51,Zuri,60
379,examine,2022/10/3 23:47:50,2022/10/4 17:21:31,Wash,90
379,pass,2022/10/4 17:21:31,2022/10/4 18:37:36,Lafeu,80
497,publish courses,2022/7/19 21:44:38,2022/7/19 21:54:30,Timea,40
497,select courses,2022/8/2 1:00:00,2022/8/2 17:23:05,Ailill,30
497,pay a fee,2022/8/3 22:35:22,2022/8/3 22:46:33,Timea,70
497,take classes,2022/8/8 23:18:47,2022/8/8 23:45:58,Zuri,60
497,examine,2022/11/3 18:30:15,2022/11/3 19:44:29,Wash,90
497,pass,2022/11/3 19:48:12,2022/11/3 20:50:46,Lafeu,80
486,publish courses,2022/7/19 18:44:35,2022/7/19 18:54:26,Timea,40
486,select courses,2022/8/1 20:38:18,2022/8/1 21:04:51,Ailill,30
486,pay a fee,2022/8/3 17:48:02,2022/8/3 17:59:44,Timea,70
486,take classes,2022/8/8 17:47:26,2022/8/8 18:15:01,Zuri,60
486,examine,2022/11/1 17:18:11,2022/11/1 18:25:16,Wash,90
486,pass,2022/11/1 18:25:16,2022/11/1 19:37:10,Lafeu,80
495,publish courses,2022/7/19 21:15:20,2022/7/19 21:24:05,Timea,40
495,select courses,2022/8/2 0:14:04,2022/8/2 0:38:21,Ailill,30
495,pay a fee,2022/8/3 21:49:53,2022/8/3 22:01:45,Timea,70
495,take classes,2022/8/8 22:12:31,2022/8/8 22:48:20,Zuri,60
495,examine,2022/11/2 22:52:41,2022/11/3 0:47:32,Wash,90
495,pass,2022/11/3 0:47:32,2022/11/3 17:58:54,Lafeu,80
50,publish courses,2022/6/28 22:29:49,2022/6/28 22:38:18,Timea,40
50,select courses,2022/6/29 22:39:31,2022/6/29 23:09:28,Ailill,30
50,pay a fee,2022/6/30 0:31:14,2022/6/30 0:43:51,Timea,70
50,take classes,2022/6/30 18:26:58,2022/6/30 18:54:00,Zuri,60
50,examine,2022/7/8 18:53:50,2022/7/8 20:01:29,Wash,90
50,pass,2022/7/8 20:01:35,2022/7/8 21:24:53,Lafeu,80
70,publish courses,2022/6/29 19:47:38,2022/6/29 19:55:41,Timea,40
70,select courses,2022/6/30 23:12:49,2022/6/30 23:33:14,Ailill,30
70,pay a fee,2022/7/1 17:23:30,2022/7/1 17:36:21,Timea,70
70,take classes,2022/7/1 20:15:05,2022/7/1 20:38:47,Zuri,60
70,examine,2022/7/14 17:32:07,2022/7/14 18:36:47,Wash,90
70,pass,2022/7/14 19:35:13,2022/7/14 20:44:53,Lafeu,80
51,publish courses,2022/6/28 22:38:18,2022/6/28 22:46:52,Timea,40
51,select courses,2022/6/29 23:09:28,2022/6/29 23:37:36,Ailill,30
51,pay a fee,2022/6/30 0:51:17,2022/6/30 17:03:57,Timea,70
51,take classes,2022/6/30 18:54:00,2022/6/30 19:30:13,Zuri,60
51,examine,2022/7/8 20:01:29,2022/7/8 21:29:37,Wash,90
51,pass,2022/7/8 21:29:37,2022/7/8 22:57:59,Lafeu,80
360,publish courses,2022/7/13 17:04:22,2022/7/13 17:13:14,Timea,40
360,select courses,2022/7/22 0:14:25,2022/7/22 0:35:15,Ailill,30
360,pay a fee,2022/7/23 0:38:53,2022/7/23 0:53:47,Timea,70
360,take classes,2022/7/27 18:47:52,2022/7/27 19:24:15,Zuri,60
360,examine,2022/9/28 20:25:04,2022/9/28 21:55:46,Wash,90
360,pass,2022/9/28 21:55:46,2022/9/28 22:59:29,Lafeu,80
382,publish courses,2022/7/13 22:54:32,2022/7/13 23:04:31,Timea,40
382,select courses,2022/7/25 17:19:07,2022/7/25 17:40:31,Ailill,30
382,pay a fee,2022/7/26 18:30:56,2022/7/26 18:45:29,Timea,70
382,take classes,2022/7/28 22:03:22,2022/7/28 22:23:43,Zuri,60
382,examine,2022/10/4 20:58:25,2022/10/4 21:58:36,Wash,90
382,pass,2022/10/4 22:21:42,2022/10/4 23:35:33,Lafeu,80
249,publish courses,2022/7/7 18:43:10,2022/7/7 18:52:11,Timea,40
249,select courses,2022/7/14 18:00:32,2022/7/14 18:30:22,Ailill,30
249,pay a fee,2022/7/15 0:36:30,2022/7/15 0:50:04,Timea,70
249,take classes,2022/7/18 20:32:36,2022/7/18 21:03:09,Zuri,60
249,examine,2022/8/30 23:06:11,2022/8/31 0:34:55,Wash,90
249,pass,2022/8/31 0:34:55,2022/8/31 17:56:31,Lafeu,80
73,publish courses,2022/6/29 20:36:42,2022/6/29 20:46:22,Timea,40
73,select courses,2022/7/1 0:25:22,2022/7/1 0:49:45,Ailill,30
73,pay a fee,2022/7/1 18:45:39,2022/7/1 18:57:43,Timea,70
73,take classes,2022/7/1 21:27:42,2022/7/1 21:55:25,Zuri,60
73,examine,2022/7/14 22:22:49,2022/7/14 23:35:07,Wash,90
73,pass,2022/7/14 23:35:07,2022/7/15 0:53:20,Lafeu,80
598,publish courses,2022/7/23 0:29:03,2022/7/23 0:38:53,Timea,40
598,select courses,2022/8/9 19:13:33,2022/8/9 19:39:11,Ailill,30
598,pay a fee,2022/8/9 21:09:29,2022/8/9 21:21:54,Timea,70
598,take classes,2022/8/17 17:12:20,2022/8/17 17:44:26,Zuri,60
598,examine,2022/11/30 20:53:44,2022/11/30 22:28:40,Wash,90
598,pass,2022/11/30 22:28:40,2022/11/30 23:36:20,Lafeu,80
266,publish courses,2022/7/7 23:18:48,2022/7/7 23:26:32,Timea,40
266,select courses,2022/7/15 17:21:40,2022/7/15 17:46:07,Ailill,30
266,pay a fee,2022/7/15 23:51:58,2022/7/16 0:05:11,Timea,70
266,take classes,2022/7/19 20:57:54,2022/7/19 21:36:25,Zuri,60
266,examine,2022/9/2 23:54:24,2022/9/5 17:48:47,Wash,90
266,pass,2022/9/5 17:48:47,2022/9/5 18:58:26,Lafeu,80
591,publish courses,2022/7/22 22:39:57,2022/7/22 22:47:43,Timea,40
591,select courses,2022/8/9 0:11:15,2022/8/9 0:32:50,Ailill,30
591,pay a fee,2022/8/9 19:38:39,2022/8/9 19:51:42,Timea,70
591,take classes,2022/8/16 21:21:52,2022/8/16 22:00:37,Zuri,60
591,examine,2022/11/29 18:14:48,2022/11/29 20:05:34,Wash,90
591,pass,2022/11/29 20:05:34,2022/11/29 21:08:18,Lafeu,80
593,publish courses,2022/7/22 23:10:19,2022/7/22 23:17:45,Timea,40
593,select courses,2022/8/9 17:02:00,2022/8/9 17:30:59,Ailill,30
593,pay a fee,2022/8/9 20:06:36,2022/8/9 20:20:43,Timea,70
593,take classes,2022/8/16 22:33:54,2022/8/16 23:02:03,Zuri,60
593,examine,2022/11/29 21:28:43,2022/11/29 22:41:40,Wash,90
593,pass,2022/11/29 22:41:40,2022/11/30 0:03:37,Lafeu,80
599,publish courses,2022/7/23 0:53:47,2022/7/25 17:01:55,Timea,40
599,select courses,2022/8/9 19:39:11,2022/8/9 20:04:26,Ailill,30
599,pay a fee,2022/8/9 21:21:54,2022/8/9 21:34:11,Timea,70
599,take classes,2022/8/17 17:44:26,2022/8/17 18:05:02,Zuri,60
599,examine,2022/11/30 22:28:40,2022/11/30 23:41:42,Wash,90
599,pass,2022/11/30 23:41:42,2022/12/1 0:53:13,Lafeu,80
244,publish courses,2022/7/7 17:34:27,2022/7/7 17:42:26,Timea,40
244,select courses,2022/7/14 0:01:01,2022/7/14 0:26:49,Ailill,30
244,pay a fee,2022/7/14 22:25:28,2022/7/14 22:37:17,Timea,70
244,take classes,2022/7/18 17:56:47,2022/7/18 18:25:55,Zuri,60
244,examine,2022/8/29 23:34:06,2022/8/30 0:52:43,Wash,90
244,pass,2022/8/30 0:52:43,2022/8/30 18:18:57,Lafeu,80
387,publish courses,2022/7/14 0:22:23,2022/7/14 0:29:39,Timea,40
387,select courses,2022/7/25 19:34:01,2022/7/25 20:03:17,Ailill,30
387,pay a fee,2022/7/26 21:06:27,2022/7/26 21:17:48,Timea,70
387,take classes,2022/7/29 0:06:14,2022/7/29 0:38:44,Zuri,60
387,examine,2022/10/5 19:21:43,2022/10/5 21:20:24,Wash,90
387,pass,2022/10/5 21:20:24,2022/10/5 22:40:23,Lafeu,80
58,publish courses,2022/6/29 0:35:29,2022/6/29 0:44:47,Timea,40
58,select courses,2022/6/30 18:08:59,2022/6/30 18:34:28,Ailill,30
58,pay a fee,2022/6/30 20:00:02,2022/6/30 20:10:51,Timea,70
58,take classes,2022/6/30 22:11:21,2022/6/30 22:32:19,Zuri,60
58,examine,2022/7/11 23:31:07,2022/7/12 0:45:03,Wash,90
58,pass,2022/7/12 0:45:03,2022/7/12 17:55:42,Lafeu,80
365,publish courses,2022/7/13 18:17:59,2022/7/13 18:27:00,Timea,40
365,select courses,2022/7/22 18:12:18,2022/7/22 18:42:07,Ailill,30
365,pay a fee,2022/7/25 18:45:51,2022/7/25 19:00:26,Timea,70
365,take classes,2022/7/27 21:24:24,2022/7/27 21:54:44,Zuri,60
365,examine,2022/9/29 18:58:42,2022/9/29 20:03:58,Wash,90
365,pass,2022/9/29 20:03:58,2022/9/29 21:24:52,Lafeu,80
59,publish courses,2022/6/29 0:44:47,2022/6/29 0:53:00,Timea,40
59,select courses,2022/6/30 18:34:28,2022/6/30 19:01:40,Ailill,30
59,pay a fee,2022/6/30 20:27:30,2022/6/30 20:41:09,Timea,70
59,take classes,2022/6/30 22:32:19,2022/6/30 23:12:16,Zuri,60
59,examine,2022/7/12 0:45:03,2022/7/12 18:24:44,Wash,90
59,pass,2022/7/12 18:24:44,2022/7/12 19:40:50,Lafeu,80
385,publish courses,2022/7/13 23:50:36,2022/7/14 0:00:17,Timea,40
385,select courses,2022/7/25 18:36:57,2022/7/25 19:05:29,Ailill,30
385,pay a fee,2022/7/26 19:56:20,2022/7/26 20:10:22,Timea,70
385,take classes,2022/7/28 23:17:22,2022/7/28 23:37:24,Zuri,60
385,examine,2022/10/5 0:11:02,2022/10/5 17:40:17,Wash,90
385,pass,2022/10/5 18:02:37,2022/10/5 19:22:37,Lafeu,80
246,publish courses,2022/7/7 17:51:27,2022/7/7 18:00:36,Timea,40
246,select courses,2022/7/14 0:47:16,2022/7/14 17:09:42,Ailill,30
246,pay a fee,2022/7/14 23:06:17,2022/7/14 23:20:31,Timea,70
246,take classes,2022/7/18 19:05:39,2022/7/18 19:35:51,Zuri,60
246,examine,2022/8/30 18:25:28,2022/8/30 20:09:21,Wash,90
246,pass,2022/8/30 20:09:21,2022/8/30 21:30:23,Lafeu,80
362,publish courses,2022/7/13 17:32:57,2022/7/13 17:41:48,Timea,40
362,select courses,2022/7/22 17:00:10,2022/7/22 17:24:19,Ailill,30
362,pay a fee,2022/7/25 17:35:48,2022/7/25 17:48:39,Timea,70
362,take classes,2022/7/27 19:50:36,2022/7/27 20:27:24,Zuri,60
362,examine,2022/9/28 23:04:41,2022/9/29 0:21:08,Wash,90
362,pass,2022/9/29 0:21:08,2022/9/29 17:42:04,Lafeu,80
384,publish courses,2022/7/13 23:28:32,2022/7/13 23:37:47,Timea,40
384,select courses,2022/7/25 18:09:19,2022/7/25 18:36:57,Ailill,30
384,pay a fee,2022/7/26 19:25:41,2022/7/26 19:38:49,Timea,70
384,take classes,2022/7/28 22:54:52,2022/7/28 23:17:22,Zuri,60
384,examine,2022/10/4 23:06:31,2022/10/5 0:11:02,Wash,90
384,pass,2022/10/5 0:58:06,2022/10/5 18:02:37,Lafeu,80
247,publish courses,2022/7/7 18:14:35,2022/7/7 18:21:58,Timea,40
247,select courses,2022/7/14 17:09:42,2022/7/14 17:36:42,Ailill,30
247,pay a fee,2022/7/14 23:37:04,2022/7/14 23:47:33,Timea,70
247,take classes,2022/7/18 19:35:51,2022/7/18 20:10:27,Zuri,60
247,examine,2022/8/30 20:09:21,2022/8/30 21:23:41,Wash,90
247,retake the course,2022/8/30 21:23:41,2022/8/30 21:44:36,Keysha,100
269,publish courses,2022/7/8 0:19:34,2022/7/8 0:27:50,Timea,40
269,select courses,2022/7/15 18:36:01,2022/7/15 18:56:33,Ailill,30
269,pay a fee,2022/7/18 17:04:07,2022/7/18 17:16:38,Timea,70
269,take classes,2022/7/19 22:31:32,2022/7/19 23:04:32,Zuri,60
269,examine,2022/9/5 20:47:54,2022/9/5 21:51:27,Wash,90
269,pass,2022/9/5 22:04:18,2022/9/5 23:34:06,Lafeu,80
596,publish courses,2022/7/22 23:59:50,2022/7/23 0:08:49,Timea,40
596,select courses,2022/8/9 18:19:58,2022/8/9 18:48:52,Ailill,30
596,pay a fee,2022/8/9 20:45:50,2022/8/9 20:59:26,Timea,70
596,take classes,2022/8/17 0:05:51,2022/8/17 0:36:42,Zuri,60
596,examine,2022/11/30 17:19:40,2022/11/30 18:56:37,Wash,90
596,pass,2022/11/30 18:56:37,2022/11/30 20:01:38,Lafeu,80
126,publish courses,2022/7/1 18:57:43,2022/7/1 19:07:04,Timea,40
126,select courses,2022/7/5 22:40:47,2022/7/5 23:03:32,Ailill,30
126,pay a fee,2022/7/6 17:44:45,2022/7/6 17:58:03,Timea,70
126,take classes,2022/7/6 23:01:17,2022/7/6 23:34:58,Zuri,60
126,examine,2022/7/28 22:18:38,2022/7/28 23:35:53,Wash,90
126,pass,2022/7/28 23:48:00,2022/7/29 17:13:27,Lafeu,80
148,publish courses,2022/7/2 0:30:19,2022/7/2 0:39:02,Timea,40
148,select courses,2022/7/6 23:53:15,2022/7/7 0:20:56,Ailill,30
148,pay a fee,2022/7/7 19:41:53,2022/7/7 19:56:35,Timea,70
148,take classes,2022/7/8 18:12:35,2022/7/8 18:40:22,Zuri,60
148,examine,2022/8/3 23:29:03,2022/8/4 0:47:36,Wash,90
148,retake the course,2022/8/4 0:47:36,2022/8/4 17:07:43,Macy,100
145,publish courses,2022/7/1 23:55:03,2022/7/2 0:03:00,Timea,40
145,select courses,2022/7/6 22:40:16,2022/7/6 23:08:32,Ailill,30
145,pay a fee,2022/7/7 18:21:58,2022/7/7 18:35:32,Timea,70
145,take classes,2022/7/8 0:45:25,2022/7/8 17:13:19,Zuri,60
145,examine,2022/8/3 18:38:40,2022/8/3 19:45:39,Wash,90
145,pass,2022/8/3 20:05:40,2022/8/3 21:24:01,Lafeu,80
123,publish courses,2022/7/1 18:03:28,2022/7/1 18:12:06,Timea,40
123,select courses,2022/7/5 21:15:41,2022/7/5 21:44:44,Ailill,30
123,pay a fee,2022/7/6 0:29:55,2022/7/6 0:39:59,Timea,70
123,take classes,2022/7/6 21:36:17,2022/7/6 22:09:54,Zuri,60
123,examine,2022/7/28 18:27:03,2022/7/28 19:36:53,Wash,90
123,pass,2022/7/28 19:47:00,2022/7/28 20:56:54,Lafeu,80
143,publish courses,2022/7/1 23:15:25,2022/7/1 23:23:47,Timea,40
143,select courses,2022/7/6 21:51:43,2022/7/6 22:16:50,Ailill,30
143,pay a fee,2022/7/7 17:20:53,2022/7/7 17:34:27,Timea,70
143,take classes,2022/7/7 23:34:38,2022/7/8 0:09:01,Zuri,60
143,examine,2022/8/2 23:09:46,2022/8/3 0:55:19,Wash,90
143,pass,2022/8/3 0:55:19,2022/8/3 17:58:00,Lafeu,80
120,publish courses,2022/7/1 17:16:14,2022/7/1 17:23:30,Timea,40
120,select courses,2022/7/5 20:02:19,2022/7/5 20:29:49,Ailill,30
120,pay a fee,2022/7/5 23:11:16,2022/7/5 23:24:51,Timea,70
120,take classes,2022/7/6 19:58:47,2022/7/6 20:32:34,Zuri,60
120,examine,2022/7/27 22:34:40,2022/7/27 23:42:22,Wash,90
120,pass,2022/7/27 23:42:22,2022/7/28 0:59:26,Lafeu,80
128,publish courses,2022/7/1 19:29:32,2022/7/1 19:38:40,Timea,40
128,select courses,2022/7/5 23:30:32,2022/7/5 23:52:05,Ailill,30
128,pay a fee,2022/7/6 18:34:08,2022/7/6 18:47:23,Timea,70
128,take classes,2022/7/7 0:02:43,2022/7/7 0:36:24,Zuri,60
128,examine,2022/7/29 17:15:22,2022/7/29 18:54:48,Wash,90
128,pass,2022/7/29 18:54:48,2022/7/29 20:03:04,Lafeu,80
142,publish courses,2022/7/1 23:06:24,2022/7/1 23:15:25,Timea,40
142,select courses,2022/7/6 21:28:21,2022/7/6 21:51:43,Ailill,30
142,pay a fee,2022/7/7 0:57:02,2022/7/7 17:11:40,Timea,70
142,take classes,2022/7/7 23:04:40,2022/7/7 23:34:38,Zuri,60
142,examine,2022/8/2 21:53:13,2022/8/2 23:09:46,Wash,90
142,pass,2022/8/2 23:09:46,2022/8/3 0:21:53,Lafeu,80
56,publish courses,2022/6/29 0:09:39,2022/6/29 0:16:54,Timea,40
56,select courses,2022/6/30 17:12:34,2022/6/30 17:42:15,Ailill,30
56,pay a fee,2022/6/30 18:56:26,2022/6/30 19:10:10,Timea,70
56,take classes,2022/6/30 21:27:44,2022/6/30 21:49:29,Zuri,60
56,examine,2022/7/11 19:39:29,2022/7/11 21:36:30,Wash,90
56,pass,2022/7/11 21:36:30,2022/7/11 23:02:13,Lafeu,80
78,publish courses,2022/6/29 21:48:39,2022/6/29 21:56:50,Timea,40
78,select courses,2022/7/1 18:37:22,2022/7/1 19:01:46,Ailill,30
78,pay a fee,2022/7/1 21:12:46,2022/7/1 21:23:39,Timea,70
78,take classes,2022/7/1 23:58:35,2022/7/2 0:24:25,Zuri,60
78,examine,2022/7/15 21:19:14,2022/7/15 23:16:07,Wash,90
78,pass,2022/7/15 23:16:07,2022/7/16 0:41:50,Lafeu,80
264,publish courses,2022/7/7 22:48:59,2022/7/7 22:58:41,Timea,40
264,select courses,2022/7/15 0:29:28,2022/7/15 0:53:23,Ailill,30
264,pay a fee,2022/7/15 23:00:10,2022/7/15 23:12:42,Timea,70
264,take classes,2022/7/19 20:01:36,2022/7/19 20:36:42,Zuri,60
264,examine,2022/9/2 20:48:05,2022/9/2 21:59:39,Wash,90
264,pass,2022/9/2 22:22:45,2022/9/2 23:42:07,Lafeu,80
241,publish courses,2022/7/7 0:27:56,2022/7/7 0:36:28,Timea,40
241,select courses,2022/7/13 22:39:05,2022/7/13 23:08:49,Ailill,30
241,pay a fee,2022/7/14 21:02:19,2022/7/14 21:12:27,Timea,70
241,take classes,2022/7/16 0:11:31,2022/7/16 0:47:54,Zuri,60
241,examine,2022/8/29 18:24:56,2022/8/29 20:21:16,Wash,90
241,pass,2022/8/29 20:21:16,2022/8/29 21:35:47,Lafeu,80
263,publish courses,2022/7/7 22:40:26,2022/7/7 22:48:59,Timea,40
263,select courses,2022/7/15 0:02:47,2022/7/15 0:29:28,Ailill,30
263,pay a fee,2022/7/15 22:31:27,2022/7/15 22:44:31,Timea,70
263,take classes,2022/7/19 19:37:37,2022/7/19 20:01:36,Zuri,60
263,examine,2022/9/2 19:48:00,2022/9/2 20:48:05,Wash,90
263,pass,2022/9/2 21:04:21,2022/9/2 22:22:45,Lafeu,80
53,publish courses,2022/6/28 23:09:22,2022/6/28 23:17:29,Timea,40
53,select courses,2022/6/30 0:02:19,2022/6/30 0:26:23,Ailill,30
53,pay a fee,2022/6/30 17:43:23,2022/6/30 17:57:24,Timea,70
53,take classes,2022/6/30 19:53:44,2022/6/30 20:26:46,Zuri,60
53,examine,2022/7/8 22:52:28,2022/7/9 0:28:58,Wash,90
53,pass,2022/7/9 0:28:58,2022/7/11 17:57:35,Lafeu,80
76,publish courses,2022/6/29 21:30:08,2022/6/29 21:38:43,Timea,40
76,select courses,2022/7/1 17:43:32,2022/7/1 18:11:55,Ailill,30
76,pay a fee,2022/7/1 20:14:21,2022/7/1 20:27:08,Timea,70
76,take classes,2022/7/1 22:56:11,2022/7/1 23:30:55,Zuri,60
76,examine,2022/7/15 18:19:32,2022/7/15 19:37:53,Wash,90
76,pass,2022/7/15 19:49:27,2022/7/15 21:11:32,Lafeu,80
125,publish courses,2022/7/1 18:36:07,2022/7/1 18:45:39,Timea,40
125,select courses,2022/7/5 22:11:28,2022/7/5 22:40:47,Ailill,30
125,pay a fee,2022/7/6 17:23:30,2022/7/6 17:35:05,Timea,70
125,take classes,2022/7/6 22:38:05,2022/7/6 23:01:17,Zuri,60
125,examine,2022/7/28 21:09:00,2022/7/28 22:18:38,Wash,90
125,pass,2022/7/28 22:18:38,2022/7/28 23:48:00,Lafeu,80
75,publish courses,2022/6/29 21:10:09,2022/6/29 21:18:25,Timea,40
75,select courses,2022/7/1 17:14:20,2022/7/1 17:43:32,Ailill,30
75,pay a fee,2022/7/1 19:46:15,2022/7/1 19:57:31,Timea,70
75,take classes,2022/7/1 22:24:26,2022/7/1 22:56:11,Zuri,60
75,examine,2022/7/15 0:47:38,2022/7/15 18:19:32,Wash,90
75,pass,2022/7/15 18:19:32,2022/7/15 19:49:27,Lafeu,80
261,publish courses,2022/7/7 21:58:17,2022/7/7 22:07:15,Timea,40
261,select courses,2022/7/14 23:11:30,2022/7/14 23:39:19,Ailill,30
261,pay a fee,2022/7/15 21:43:29,2022/7/15 21:55:17,Timea,70
261,take classes,2022/7/19 18:33:14,2022/7/19 19:11:05,Zuri,60
261,examine,2022/9/2 17:27:48,2022/9/2 18:44:53,Wash,90
261,pass,2022/9/2 18:52:11,2022/9/2 19:55:06,Lafeu,80
81,publish courses,2022/6/29 22:43:26,2022/6/29 22:52:59,Timea,40
81,select courses,2022/7/1 19:49:39,2022/7/1 20:11:54,Ailill,30
81,pay a fee,2022/7/1 22:21:37,2022/7/1 22:34:54,Timea,70
81,take classes,2022/7/4 17:26:07,2022/7/4 17:47:51,Zuri,60
81,examine,2022/7/18 18:18:06,2022/7/18 19:45:32,Wash,90
81,pass,2022/7/18 19:45:32,2022/7/18 20:52:39,Lafeu,80
390,publish courses,2022/7/14 17:10:04,2022/7/14 17:17:55,Timea,40
390,select courses,2022/7/25 20:44:00,2022/7/25 21:13:38,Ailill,30
390,pay a fee,2022/7/26 22:18:40,2022/7/26 22:32:26,Timea,70
390,take classes,2022/7/29 17:35:51,2022/7/29 18:11:34,Zuri,60
390,examine,2022/10/6 0:01:48,2022/10/6 17:11:43,Wash,90
390,pass,2022/10/6 17:11:43,2022/10/6 18:39:55,Lafeu,80
585,publish courses,2022/7/22 20:58:30,2022/7/22 21:06:40,Timea,40
585,select courses,2022/8/8 21:46:16,2022/8/8 22:13:10,Ailill,30
585,pay a fee,2022/8/9 18:23:04,2022/8/9 18:37:02,Timea,70
585,take classes,2022/8/16 18:34:38,2022/8/16 19:08:35,Zuri,60
585,examine,2022/11/28 18:17:53,2022/11/28 19:28:08,Wash,90
585,pass,2022/11/28 19:31:37,2022/11/28 20:55:11,Lafeu,80
587,publish courses,2022/7/22 21:40:20,2022/7/22 21:48:58,Timea,40
587,select courses,2022/8/8 22:35:58,2022/8/8 23:00:39,Ailill,30
587,pay a fee,2022/8/9 18:48:08,2022/8/9 18:59:46,Timea,70
587,take classes,2022/8/16 19:35:05,2022/8/16 19:56:58,Zuri,60
587,examine,2022/11/28 20:43:56,2022/11/28 21:48:05,Wash,90
587,pass,2022/11/28 22:03:02,2022/11/28 23:32:50,Lafeu,80
277,publish courses,2022/7/8 18:39:04,2022/7/8 18:47:51,Timea,40
277,select courses,2022/7/15 21:52:24,2022/7/15 22:20:05,Ailill,30
277,pay a fee,2022/7/18 20:50:54,2022/7/18 21:04:13,Timea,70
277,take classes,2022/7/20 18:35:37,2022/7/20 19:12:06,Zuri,60
277,examine,2022/9/7 0:47:26,2022/9/7 17:53:44,Wash,90
277,pass,2022/9/7 17:55:52,2022/9/7 19:16:41,Lafeu,80
233,publish courses,2022/7/6 22:35:57,2022/7/6 22:43:53,Timea,40
233,select courses,2022/7/13 19:12:21,2022/7/13 19:41:52,Ailill,30
233,pay a fee,2022/7/14 17:17:55,2022/7/14 17:31:34,Timea,70
233,take classes,2022/7/15 19:56:26,2022/7/15 20:28:46,Zuri,60
233,examine,2022/8/25 23:06:15,2022/8/26 0:19:19,Wash,90
233,pass,2022/8/26 0:33:23,2022/8/26 17:57:07,Lafeu,80
398,publish courses,2022/7/14 19:24:28,2022/7/14 19:32:43,Timea,40
398,select courses,2022/7/26 0:05:59,2022/7/26 0:30:50,Ailill,30
398,pay a fee,2022/7/27 18:04:18,2022/7/27 18:16:23,Timea,70
398,take classes,2022/7/29 21:49:30,2022/7/29 22:24:50,Zuri,60
398,examine,2022/10/7 19:42:48,2022/10/7 20:47:12,Wash,90
398,retake the course,2022/10/7 20:47:12,2022/10/7 21:08:38,Keysha,100
47,publish courses,2022/6/28 21:38:08,2022/6/28 21:47:58,Timea,40
47,select courses,2022/6/29 21:29:42,2022/6/29 21:51:27,Ailill,30
47,pay a fee,2022/6/29 23:13:23,2022/6/29 23:23:41,Timea,70
47,take classes,2022/6/30 0:54:23,2022/6/30 17:25:21,Zuri,60
47,examine,2022/7/7 23:02:23,2022/7/8 0:39:18,Wash,90
47,pass,2022/7/8 0:39:18,2022/7/8 17:49:27,Lafeu,80
354,publish courses,2022/7/12 23:39:43,2022/7/12 23:49:36,Timea,40
354,select courses,2022/7/21 21:43:35,2022/7/21 22:12:55,Ailill,30
354,pay a fee,2022/7/22 22:05:52,2022/7/22 22:20:42,Timea,70
354,take classes,2022/7/26 23:55:19,2022/7/27 0:31:02,Zuri,60
354,examine,2022/9/27 19:35:29,2022/9/27 20:43:30,Wash,90
354,pass,2022/9/27 20:44:34,2022/9/27 22:02:27,Lafeu,80
396,publish courses,2022/7/14 18:42:03,2022/7/14 18:50:50,Timea,40
396,select courses,2022/7/25 23:17:56,2022/7/25 23:41:48,Ailill,30
396,pay a fee,2022/7/27 17:16:20,2022/7/27 17:26:51,Timea,70
396,take classes,2022/7/29 20:58:09,2022/7/29 21:24:01,Zuri,60
396,examine,2022/10/7 0:30:07,2022/10/7 17:52:53,Wash,90
396,retake the course,2022/10/7 17:52:53,2022/10/7 18:14:45,Macy,100
235,publish courses,2022/7/6 23:02:38,2022/7/6 23:10:14,Timea,40
235,select courses,2022/7/13 20:08:14,2022/7/13 20:36:57,Ailill,30
235,pay a fee,2022/7/14 18:20:39,2022/7/14 18:34:40,Timea,70
235,take classes,2022/7/15 20:50:36,2022/7/15 21:24:16,Zuri,60
235,examine,2022/8/26 18:18:26,2022/8/26 19:41:55,Wash,90
235,pass,2022/8/26 19:41:55,2022/8/26 20:56:01,Lafeu,80
819,publish courses,2022/8/3 18:56:25,2022/8/3 19:06:09,Timea,40
819,select courses,2022/8/24 23:25:19,2022/8/24 23:49:07,Ailill,30
819,pay a fee,2022/8/24 23:49:07,2022/8/25 0:01:21,Timea,70
