case,Activity,startTime,completeTime,org:resource,fixedCost
75,Submit a paper,2022/11/10 0:44:06,2022/11/10 0:49:55,Sam,70
75,A Expert Review,2022/11/10 0:49:55,2022/11/10 0:55:50,Jack,50
75,B Expert Review,2022/11/10 0:49:55,2022/11/10 0:57:45,Amy,60
75,decide,2022/11/10 0:57:45,2022/11/10 17:03:13,Bob,70
75,refuse,2022/11/10 17:03:13,2022/11/10 17:09:53,Andy,50
261,Submit a paper,2022/11/16 23:26:54,2022/11/16 23:34:32,Sam,70
261,A Expert Review,2022/11/16 23:34:32,2022/11/16 23:42:35,Jack,50
261,B Expert Review,2022/11/16 23:34:32,2022/11/16 23:41:14,Amy,60
261,decide,2022/11/16 23:42:35,2022/11/16 23:47:51,Bob,70
261,refuse,2022/11/16 23:47:51,2022/11/16 23:52:05,Andy,50
81,Submit a paper,2022/11/10 18:00:29,2022/11/10 18:07:49,Sam,70
81,A Expert Review,2022/11/10 18:07:49,2022/11/10 18:13:34,Jack,50
81,B Expert Review,2022/11/10 18:07:49,2022/11/10 18:17:37,Amy,60
81,decide,2022/11/10 18:17:37,2022/11/10 18:21:09,Bob,70
81,refuse,2022/11/10 18:21:09,2022/11/10 18:25:25,Andy,50
390,Submit a paper,2022/11/22 18:33:44,2022/11/22 18:41:32,Sam,70
390,B Expert Review,2022/11/22 18:41:32,2022/11/22 18:49:08,Amy,60
390,A Expert Review,2022/11/22 18:41:52,2022/11/22 18:49:57,Jack,50
390,decide,2022/11/22 18:49:57,2022/11/22 18:55:42,Bob,70
390,pass,2022/11/22 18:55:42,2022/11/22 18:59:25,Dino,70
585,Submit a paper,2022/11/29 18:32:23,2022/11/29 18:39:18,Sam,70
585,A Expert Review,2022/11/29 18:39:18,2022/11/29 18:46:12,Jack,50
585,B Expert Review,2022/11/29 18:39:18,2022/11/29 18:45:33,Amy,60
585,decide,2022/11/29 18:46:12,2022/11/29 18:50:32,Bob,70
585,modify,2022/12/16 17:37:40,2022/12/16 20:40:38,Allen,60
585,Submit a paper,2022/12/16 20:40:38,2022/12/16 20:46:41,Sam,70
585,A Expert Review,2022/12/16 20:46:41,2022/12/16 20:56:31,Jack,50
585,B Expert Review,2022/12/16 20:46:41,2022/12/16 20:52:17,Amy,60
585,decide,2022/12/16 20:56:31,2022/12/16 21:02:12,Bob,70
585,pass,2022/12/16 21:02:12,2022/12/16 21:06:03,Dino,70
587,Submit a paper,2022/11/29 18:58:27,2022/11/29 19:04:21,Sam,70
587,B Expert Review,2022/11/29 19:05:27,2022/11/29 19:15:13,Amy,60
587,A Expert Review,2022/11/29 19:06:05,2022/11/29 19:12:36,Jack,50
587,decide,2022/11/29 19:15:13,2022/11/29 19:18:21,Bob,70
587,pass,2022/11/29 19:18:21,2022/11/29 19:22:29,Dino,70
277,Submit a paper,2022/11/17 18:41:11,2022/11/17 18:48:27,Sam,70
277,A Expert Review,2022/11/17 18:48:27,2022/11/17 18:55:18,Jack,50
277,B Expert Review,2022/11/17 18:48:27,2022/11/17 18:57:30,Amy,60
277,decide,2022/11/17 18:57:30,2022/11/17 19:01:24,Bob,70
277,pass,2022/11/17 19:01:24,2022/11/17 19:04:55,Dino,70
233,Submit a paper,2022/11/16 17:56:48,2022/11/16 18:03:32,Sam,70
233,A Expert Review,2022/11/16 18:03:32,2022/11/16 18:11:16,Jack,50
233,B Expert Review,2022/11/16 18:03:32,2022/11/16 18:08:48,Amy,60
233,decide,2022/11/16 18:11:16,2022/11/16 18:15:39,Bob,70
233,refuse,2022/11/16 18:15:39,2022/11/16 18:22:19,Andy,50
398,Submit a paper,2022/11/22 20:11:13,2022/11/22 20:18:37,Sam,70
398,A Expert Review,2022/11/22 20:18:37,2022/11/22 20:28:05,Jack,50
398,B Expert Review,2022/11/22 20:18:37,2022/11/22 20:26:59,Amy,60
398,decide,2022/11/22 20:28:05,2022/11/22 20:31:28,Bob,70
398,pass,2022/11/22 20:31:28,2022/11/22 20:37:02,Dino,70
47,Submit a paper,2022/11/9 19:03:26,2022/11/9 19:09:50,Sam,70
47,A Expert Review,2022/11/9 19:09:50,2022/11/9 19:15:16,Jack,50
47,B Expert Review,2022/11/9 19:09:50,2022/11/9 19:16:03,Amy,60
47,decide,2022/11/9 19:16:03,2022/11/9 19:21:53,Bob,70
47,refuse,2022/11/9 19:21:53,2022/11/9 19:27:31,Andy,50
354,Submit a paper,2022/11/21 18:49:50,2022/11/21 18:57:45,Sam,70
354,A Expert Review,2022/11/21 18:57:45,2022/11/21 19:03:13,Jack,50
354,B Expert Review,2022/11/21 18:57:45,2022/11/21 19:07:43,Amy,60
354,decide,2022/11/21 19:07:43,2022/11/21 19:10:59,Bob,70
354,refuse,2022/11/21 19:10:59,2022/11/21 19:15:28,Andy,50
396,Submit a paper,2022/11/22 19:49:26,2022/11/22 19:55:00,Sam,70
396,A Expert Review,2022/11/22 19:55:00,2022/11/22 20:03:52,Jack,50
396,B Expert Review,2022/11/22 19:55:00,2022/11/22 20:01:42,Amy,60
396,decide,2022/11/22 20:03:52,2022/11/22 20:08:35,Bob,70
396,refuse,2022/11/22 20:08:35,2022/11/22 20:15:07,Andy,50
235,Submit a paper,2022/11/16 18:23:55,2022/11/16 18:31:27,Sam,70
235,A Expert Review,2022/11/16 18:31:27,2022/11/16 18:38:25,Jack,50
235,B Expert Review,2022/11/16 18:31:27,2022/11/16 18:38:53,Amy,60
235,decide,2022/11/16 18:38:53,2022/11/16 18:44:05,Bob,70
235,refuse,2022/11/16 18:44:05,2022/11/16 18:50:07,Andy,50
466,Submit a paper,2022/11/24 18:07:02,2022/11/24 18:14:43,Sam,70
466,A Expert Review,2022/11/24 18:14:43,2022/11/24 18:23:29,Jack,50
466,B Expert Review,2022/11/24 18:14:43,2022/11/24 18:20:19,Amy,60
466,decide,2022/11/24 18:23:29,2022/11/24 18:27:41,Bob,70
466,refuse,2022/11/24 18:27:41,2022/11/24 18:33:58,Andy,50
477,Submit a paper,2022/11/24 20:24:13,2022/11/24 20:29:36,Sam,70
477,B Expert Review,2022/11/24 20:34:09,2022/11/24 20:41:45,Amy,60
477,A Expert Review,2022/11/24 20:37:16,2022/11/24 20:40:27,Jack,50
477,A Expert Review,2022/11/24 20:40:16,2022/11/24 20:42:27,Jack,50
477,decide,2022/11/24 20:43:27,2022/11/24 20:48:53,Bob,70
477,refuse,2022/11/24 20:48:53,2022/11/24 20:55:32,Andy,50
345,Submit a paper,2022/11/19 0:58:57,2022/11/21 17:05:18,Sam,70
345,A Expert Review,2022/11/21 17:05:18,2022/11/21 17:10:55,Jack,50
345,B Expert Review,2022/11/21 17:05:18,2022/11/21 17:13:02,Amy,60
345,decide,2022/11/21 17:13:02,2022/11/21 17:17:59,Bob,70
345,pass,2022/11/21 17:17:59,2022/11/21 17:21:47,Dino,70
356,Submit a paper,2022/11/21 19:15:55,2022/11/21 19:22:25,Sam,70
356,A Expert Review,2022/11/21 19:22:25,2022/11/21 19:31:23,Jack,50
356,B Expert Review,2022/11/21 19:22:25,2022/11/21 19:28:50,Amy,60
356,decide,2022/11/21 19:31:23,2022/11/21 19:36:27,Bob,70
356,pass,2022/11/21 19:36:27,2022/11/21 19:42:14,Dino,70
590,Submit a paper,2022/11/29 19:36:22,2022/11/29 19:42:31,Sam,70
590,A Expert Review,2022/11/29 19:42:31,2022/11/29 19:47:46,Jack,50
590,B Expert Review,2022/11/29 19:42:31,2022/11/29 19:50:05,Amy,60
590,decide,2022/11/29 19:50:05,2022/11/29 19:53:39,Bob,70
590,pass,2022/11/29 19:53:39,2022/11/29 19:57:09,Dino,70
475,Submit a paper,2022/11/24 19:56:15,2022/11/24 20:02:34,Sam,70
475,A Expert Review,2022/11/24 20:02:34,2022/11/24 20:08:48,Jack,50
475,B Expert Review,2022/11/24 20:02:34,2022/11/24 20:09:25,Amy,60
475,decide,2022/11/24 20:09:25,2022/11/24 20:13:44,Bob,70
475,pass,2022/11/24 20:13:44,2022/11/24 20:16:56,Dino,70
464,Submit a paper,2022/11/24 17:38:23,2022/11/24 17:44:45,Sam,70
464,A Expert Review,2022/11/24 17:44:45,2022/11/24 17:51:42,Jack,50
464,B Expert Review,2022/11/24 17:44:45,2022/11/24 17:52:39,Amy,60
464,decide,2022/11/24 17:52:39,2022/11/24 17:56:01,Bob,70
464,pass,2022/11/24 17:56:01,2022/11/24 18:00:32,Dino,70
703,Submit a paper,2022/12/2 19:16:32,2022/12/2 19:23:13,Sam,70
703,A Expert Review,2022/12/2 19:23:13,2022/12/2 19:30:02,Jack,50
703,B Expert Review,2022/12/2 19:23:13,2022/12/2 19:31:58,Amy,60
703,decide,2022/12/2 19:31:58,2022/12/2 19:35:27,Bob,70
703,pass,2022/12/2 19:35:27,2022/12/2 19:40:45,Dino,70
171,Submit a paper,2022/11/14 20:45:17,2022/11/14 20:51:08,Sam,70
171,A Expert Review,2022/11/14 20:51:08,2022/11/14 20:59:10,Jack,50
171,B Expert Review,2022/11/14 20:51:08,2022/11/14 20:59:55,Amy,60
171,decide,2022/11/14 20:59:55,2022/11/14 21:04:24,Bob,70
171,pass,2022/11/14 21:04:24,2022/11/14 21:09:57,Dino,70
173,Submit a paper,2022/11/14 21:05:49,2022/11/14 21:13:16,Sam,70
173,A Expert Review,2022/11/14 21:13:16,2022/11/14 21:21:17,Jack,50
173,B Expert Review,2022/11/14 21:13:16,2022/11/14 21:20:17,Amy,60
173,decide,2022/11/14 21:21:17,2022/11/14 21:25:06,Bob,70
173,pass,2022/11/14 21:25:06,2022/11/14 21:30:32,Dino,70
701,Submit a paper,2022/12/2 18:48:49,2022/12/2 18:56:23,Sam,70
701,A Expert Review,2022/12/2 18:56:23,2022/12/2 19:01:55,Jack,50
701,B Expert Review,2022/12/2 18:56:23,2022/12/2 19:04:41,Amy,60
701,decide,2022/12/2 19:04:41,2022/12/2 19:10:40,Bob,70
701,pass,2022/12/2 19:10:40,2022/12/2 19:13:56,Dino,70
179,Submit a paper,2022/11/14 22:24:09,2022/11/14 22:30:31,Sam,70
179,A Expert Review,2022/11/14 22:30:31,2022/11/14 22:39:38,Jack,50
179,B Expert Review,2022/11/14 22:30:31,2022/11/14 22:36:55,Amy,60
179,decide,2022/11/14 22:39:38,2022/11/14 22:44:30,Bob,70
179,modify,2022/11/21 19:17:22,2022/11/21 23:21:53,Allen,60
179,Submit a paper,2022/11/21 23:27:42,2022/11/21 23:33:04,Sam,70
179,A Expert Review,2022/11/21 23:33:34,2022/11/21 23:39:48,Jack,50
179,B Expert Review,2022/11/21 23:36:58,2022/11/21 23:43:20,Amy,60
179,decide,2022/11/21 23:43:20,2022/11/21 23:47:03,Bob,70
179,refuse,2022/11/21 23:47:03,2022/11/21 23:51:49,Andy,50
137,Submit a paper,2022/11/11 21:29:25,2022/11/11 21:35:31,Sam,70
137,A Expert Review,2022/11/11 21:35:31,2022/11/11 21:43:09,Jack,50
137,B Expert Review,2022/11/11 21:35:31,2022/11/11 21:44:15,Amy,60
137,decide,2022/11/11 21:44:15,2022/11/11 21:48:59,Bob,70
137,refuse,2022/11/11 21:48:59,2022/11/11 21:53:39,Andy,50
689,Submit a paper,2022/12/2 0:12:46,2022/12/2 0:18:10,Sam,70
689,A Expert Review,2022/12/2 0:18:10,2022/12/2 0:26:05,Jack,50
689,B Expert Review,2022/12/2 0:18:10,2022/12/2 0:26:11,Amy,60
689,decide,2022/12/2 0:26:11,2022/12/2 0:31:31,Bob,70
689,pass,2022/12/2 0:31:31,2022/12/2 0:35:20,Dino,70
156,Submit a paper,2022/11/14 17:32:05,2022/11/14 17:38:51,Sam,70
156,A Expert Review,2022/11/14 17:38:51,2022/11/14 17:43:53,Jack,50
156,B Expert Review,2022/11/14 17:38:51,2022/11/14 17:48:30,Amy,60
156,decide,2022/11/14 17:48:30,2022/11/14 17:53:45,Bob,70
156,pass,2022/11/14 17:53:45,2022/11/14 17:59:22,Dino,70
112,Submit a paper,2022/11/11 0:23:43,2022/11/11 0:31:20,Sam,70
112,A Expert Review,2022/11/11 0:31:20,2022/11/11 0:37:30,Jack,50
112,B Expert Review,2022/11/11 0:31:20,2022/11/11 0:39:38,Amy,60
112,decide,2022/11/11 0:39:38,2022/11/11 0:42:50,Bob,70
112,refuse,2022/11/11 0:42:50,2022/11/11 0:47:13,Andy,50
154,Submit a paper,2022/11/14 17:00:57,2022/11/14 17:07:33,Sam,70
154,A Expert Review,2022/11/14 17:07:47,2022/11/14 17:09:21,Jack,50
154,A Expert Review,2022/11/14 17:09:47,2022/11/14 17:11:21,Jack,50
154,B Expert Review,2022/11/14 17:11:53,2022/11/14 17:18:32,Amy,60
154,decide,2022/11/14 17:18:32,2022/11/14 17:23:40,Bob,70
154,refuse,2022/11/14 17:23:40,2022/11/14 17:30:04,Andy,50
683,Submit a paper,2022/12/1 23:00:41,2022/12/1 23:06:56,Sam,70
683,A Expert Review,2022/12/1 23:06:56,2022/12/1 23:12:10,Jack,50
683,B Expert Review,2022/12/1 23:06:56,2022/12/1 23:12:38,Amy,60
683,decide,2022/12/1 23:12:38,2022/12/1 23:18:04,Bob,70
683,pass,2022/12/1 23:18:04,2022/12/1 23:23:48,Dino,70
131,Submit a paper,2022/11/11 20:18:20,2022/11/11 20:24:25,Sam,70
131,A Expert Review,2022/11/11 20:26:58,2022/11/11 20:32:26,Jack,50
131,B Expert Review,2022/11/11 20:28:22,2022/11/11 20:35:01,Amy,60
131,decide,2022/11/11 20:35:01,2022/11/11 20:39:44,Bob,70
131,pass,2022/11/11 20:39:44,2022/11/11 20:43:42,Dino,70
139,Submit a paper,2022/11/11 21:50:38,2022/11/11 21:56:12,Sam,70
139,A Expert Review,2022/11/11 21:56:12,2022/11/11 22:02:50,Jack,50
139,B Expert Review,2022/11/11 21:56:12,2022/11/11 22:05:49,Amy,60
139,decide,2022/11/11 22:05:49,2022/11/11 22:09:44,Bob,70
139,pass,2022/11/11 22:09:44,2022/11/11 22:14:23,Dino,70
89,Submit a paper,2022/11/10 19:39:59,2022/11/10 19:45:13,Sam,70
89,A Expert Review,2022/11/10 19:45:13,2022/11/10 19:51:03,Jack,50
89,B Expert Review,2022/11/10 19:45:13,2022/11/10 19:53:02,Amy,60
89,decide,2022/11/10 19:53:02,2022/11/10 19:58:09,Bob,70
89,pass,2022/11/10 19:58:09,2022/11/10 20:02:54,Dino,70
275,Submit a paper,2022/11/17 18:17:20,2022/11/17 18:23:27,Sam,70
275,A Expert Review,2022/11/17 18:23:27,2022/11/17 18:29:29,Jack,50
275,B Expert Review,2022/11/17 18:23:27,2022/11/17 18:32:53,Amy,60
275,decide,2022/11/17 18:32:53,2022/11/17 18:37:00,Bob,70
275,refuse,2022/11/17 18:37:00,2022/11/17 18:41:21,Andy,50
294,Submit a paper,2022/11/17 22:15:42,2022/11/17 22:22:06,Sam,70
294,A Expert Review,2022/11/17 22:22:06,2022/11/17 22:31:50,Jack,50
294,B Expert Review,2022/11/17 22:22:06,2022/11/17 22:29:24,Amy,60
294,decide,2022/11/17 22:31:50,2022/11/17 22:37:45,Bob,70
294,pass,2022/11/17 22:37:45,2022/11/17 22:42:35,Dino,70
87,Submit a paper,2022/11/10 19:12:58,2022/11/10 19:20:24,Sam,70
87,A Expert Review,2022/11/10 19:20:24,2022/11/10 19:26:24,Jack,50
87,B Expert Review,2022/11/10 19:20:24,2022/11/10 19:27:35,Amy,60
87,decide,2022/11/10 19:27:35,2022/11/10 19:32:12,Bob,70
87,pass,2022/11/10 19:32:12,2022/11/10 19:35:33,Dino,70
45,Submit a paper,2022/11/9 18:33:51,2022/11/9 18:41:50,Sam,70
45,A Expert Review,2022/11/9 18:41:50,2022/11/9 18:50:30,Jack,50
45,B Expert Review,2022/11/9 18:41:50,2022/11/9 18:50:08,Amy,60
45,decide,2022/11/9 18:50:30,2022/11/9 18:56:17,Bob,70
45,pass,2022/11/9 18:56:17,2022/11/9 19:01:08,Dino,70
252,Submit a paper,2022/11/16 21:47:26,2022/11/16 21:53:00,Sam,70
252,A Expert Review,2022/11/16 21:53:00,2022/11/16 22:01:10,Jack,50
252,B Expert Review,2022/11/16 21:53:00,2022/11/16 22:01:08,Amy,60
252,decide,2022/11/16 22:01:10,2022/11/16 22:05:37,Bob,70
252,refuse,2022/11/16 22:05:37,2022/11/16 22:11:46,Andy,50
292,Submit a paper,2022/11/17 21:51:38,2022/11/17 21:57:59,Sam,70
292,A Expert Review,2022/11/17 21:57:59,2022/11/17 22:05:04,Jack,50
292,B Expert Review,2022/11/17 21:57:59,2022/11/17 22:04:36,Amy,60
292,decide,2022/11/17 22:05:04,2022/11/17 22:08:42,Bob,70
292,pass,2022/11/17 22:08:42,2022/11/17 22:12:21,Dino,70
20,Submit a paper,2022/11/8 21:13:53,2022/11/8 21:21:06,Sam,70
20,A Expert Review,2022/11/8 21:21:06,2022/11/8 21:30:27,Jack,50
20,B Expert Review,2022/11/8 21:21:06,2022/11/8 21:30:57,Amy,60
20,decide,2022/11/8 21:30:57,2022/11/8 21:35:15,Bob,70
20,pass,2022/11/8 21:35:15,2022/11/8 21:39:15,Dino,70
22,Submit a paper,2022/11/8 21:41:08,2022/11/8 21:48:14,Sam,70
22,A Expert Review,2022/11/8 21:48:14,2022/11/8 21:55:26,Jack,50
22,B Expert Review,2022/11/8 21:48:14,2022/11/8 21:56:37,Amy,60
22,decide,2022/11/8 21:56:37,2022/11/8 21:59:49,Bob,70
22,pass,2022/11/8 21:59:49,2022/11/8 22:02:56,Dino,70
250,Submit a paper,2022/11/16 21:24:36,2022/11/16 21:30:44,Sam,70
250,A Expert Review,2022/11/16 21:30:44,2022/11/16 21:39:41,Jack,50
250,B Expert Review,2022/11/16 21:30:44,2022/11/16 21:36:36,Amy,60
250,decide,2022/11/16 21:39:41,2022/11/16 21:45:15,Bob,70
250,pass,2022/11/16 21:45:15,2022/11/16 21:49:51,Dino,70
64,Submit a paper,2022/11/9 22:35:34,2022/11/9 22:42:46,Sam,70
64,A Expert Review,2022/11/9 22:42:46,2022/11/9 22:48:05,Jack,50
64,B Expert Review,2022/11/9 22:42:46,2022/11/9 22:51:40,Amy,60
64,decide,2022/11/9 22:51:40,2022/11/9 22:56:38,Bob,70
64,pass,2022/11/9 22:56:38,2022/11/9 23:01:32,Dino,70
114,Submit a paper,2022/11/11 0:50:11,2022/11/11 0:57:33,Sam,70
114,A Expert Review,2022/11/11 0:57:33,2022/11/11 17:06:39,Jack,50
114,B Expert Review,2022/11/11 0:57:33,2022/11/11 17:06:07,Amy,60
114,decide,2022/11/11 17:06:39,2022/11/11 17:10:54,Bob,70
114,pass,2022/11/11 17:10:54,2022/11/11 17:15:08,Dino,70
562,Submit a paper,2022/11/28 21:45:43,2022/11/28 21:51:55,Sam,70
562,A Expert Review,2022/11/28 21:51:55,2022/11/28 22:00:01,Jack,50
562,B Expert Review,2022/11/28 21:51:55,2022/11/28 22:00:06,Amy,60
562,decide,2022/11/28 22:00:06,2022/11/28 22:03:22,Bob,70
562,pass,2022/11/28 22:03:22,2022/11/28 22:08:18,Dino,70
565,Submit a paper,2022/11/28 22:15:51,2022/11/28 22:23:19,Sam,70
565,A Expert Review,2022/11/28 22:23:19,2022/11/28 22:29:03,Jack,50
565,B Expert Review,2022/11/28 22:23:19,2022/11/28 22:31:45,Amy,60
565,decide,2022/11/28 22:31:45,2022/11/28 22:36:56,Bob,70
565,pass,2022/11/28 22:36:56,2022/11/28 22:41:43,Dino,70
717,Submit a paper,2022/12/2 22:10:36,2022/12/2 22:16:01,Sam,70
717,A Expert Review,2022/12/2 22:16:01,2022/12/2 22:23:22,Jack,50
717,B Expert Review,2022/12/2 22:16:01,2022/12/2 22:21:47,Amy,60
717,decide,2022/12/2 22:23:22,2022/12/2 22:27:12,Bob,70
717,pass,2022/12/2 22:27:12,2022/12/2 22:30:13,Dino,70
297,Submit a paper,2022/11/17 22:57:06,2022/11/17 23:03:10,Sam,70
297,B Expert Review,2022/11/17 23:03:10,2022/11/17 23:10:06,Amy,60
297,A Expert Review,2022/11/17 23:03:24,2022/11/17 23:12:22,Jack,50
297,decide,2022/11/17 23:12:22,2022/11/17 23:15:38,Bob,70
297,pass,2022/11/17 23:15:38,2022/11/17 23:19:42,Dino,70
25,Submit a paper,2022/11/8 22:19:44,2022/11/8 22:25:22,Sam,70
25,A Expert Review,2022/11/8 22:25:22,2022/11/8 22:33:40,Jack,50
25,B Expert Review,2022/11/8 22:25:22,2022/11/8 22:33:37,Amy,60
25,decide,2022/11/8 22:33:40,2022/11/8 22:37:08,Bob,70
25,modify,2022/11/8 22:37:08,2022/11/9 18:02:32,Allen,60
25,Submit a paper,2022/11/9 18:02:32,2022/11/9 18:07:51,Sam,70
25,A Expert Review,2022/11/9 18:10:33,2022/11/9 18:17:38,Jack,50
25,B Expert Review,2022/11/9 18:10:47,2022/11/9 18:20:10,Amy,60
25,decide,2022/11/9 18:20:10,2022/11/9 18:25:11,Bob,70
25,pass,2022/11/9 18:25:11,2022/11/9 18:29:08,Dino,70
182,Submit a paper,2022/11/14 22:58:06,2022/11/14 23:05:15,Sam,70
182,A Expert Review,2022/11/14 23:05:15,2022/11/14 23:10:41,Jack,50
182,B Expert Review,2022/11/14 23:05:15,2022/11/14 23:14:41,Amy,60
182,decide,2022/11/14 23:14:41,2022/11/14 23:19:03,Bob,70
182,pass,2022/11/14 23:19:03,2022/11/14 23:23:21,Dino,70
796,Submit a paper,2022/12/6 22:46:14,2022/12/6 22:53:02,Sam,70
796,A Expert Review,2022/12/6 22:53:02,2022/12/6 22:59:34,Jack,50
796,B Expert Review,2022/12/6 22:53:02,2022/12/6 23:02:05,Amy,60
796,decide,2022/12/6 23:02:05,2022/12/6 23:05:25,Bob,70
796,pass,2022/12/6 23:05:25,2022/12/6 23:11:02,Dino,70
213,Submit a paper,2022/11/15 21:38:41,2022/11/15 21:45:23,Sam,70
213,A Expert Review,2022/11/15 21:45:23,2022/11/15 21:52:06,Jack,50
213,B Expert Review,2022/11/15 21:45:23,2022/11/15 21:53:58,Amy,60
213,decide,2022/11/15 21:53:58,2022/11/15 21:59:37,Bob,70
213,pass,2022/11/15 21:59:37,2022/11/15 22:05:03,Dino,70
712,Submit a paper,2022/12/2 21:09:00,2022/12/2 21:14:02,Sam,70
712,B Expert Review,2022/12/2 21:14:02,2022/12/2 21:23:37,Amy,60
712,A Expert Review,2022/12/2 21:14:14,2022/12/2 21:20:31,Jack,50
712,decide,2022/12/2 21:23:37,2022/12/2 21:29:26,Bob,70
712,modify,2022/12/28 23:35:03,2022/12/29 19:19:54,Allen,60
712,Submit a paper,2022/12/29 19:19:54,2022/12/29 19:25:01,Sam,70
712,A Expert Review,2022/12/29 19:25:01,2022/12/29 19:31:13,Jack,50
712,B Expert Review,2022/12/29 19:25:01,2022/12/29 19:34:33,Amy,60
712,decide,2022/12/29 19:34:33,2022/12/29 19:39:19,Bob,70
712,refuse,2022/12/29 19:39:19,2022/12/29 19:44:35,Andy,50
28,Submit a paper,2022/11/8 22:55:28,2022/11/8 23:01:44,Sam,70
28,A Expert Review,2022/11/8 23:01:44,2022/11/8 23:10:13,Jack,50
28,B Expert Review,2022/11/8 23:01:44,2022/11/8 23:09:29,Amy,60
28,decide,2022/11/8 23:10:13,2022/11/8 23:13:24,Bob,70
28,pass,2022/11/8 23:13:24,2022/11/8 23:16:40,Dino,70
216,Submit a paper,2022/11/15 22:18:15,2022/11/15 22:24:35,Sam,70
216,A Expert Review,2022/11/15 22:24:35,2022/11/15 22:32:48,Jack,50
216,B Expert Review,2022/11/15 22:24:35,2022/11/15 22:33:36,Amy,60
216,decide,2022/11/15 22:33:36,2022/11/15 22:38:32,Bob,70
216,refuse,2022/11/15 22:38:32,2022/11/15 22:43:37,Andy,50
449,Submit a paper,2022/11/23 22:36:03,2022/11/23 22:43:39,Sam,70
449,A Expert Review,2022/11/23 22:43:39,2022/11/23 22:49:38,Jack,50
449,B Expert Review,2022/11/23 22:43:39,2022/11/23 22:50:03,Amy,60
449,decide,2022/11/23 22:50:03,2022/11/23 22:53:30,Bob,70
449,modify,2022/12/9 18:22:09,2022/12/9 22:32:27,Allen,60
449,Submit a paper,2022/12/9 22:32:27,2022/12/9 22:38:40,Sam,70
449,A Expert Review,2022/12/9 22:38:40,2022/12/9 22:46:04,Jack,50
449,B Expert Review,2022/12/9 22:38:40,2022/12/9 22:46:23,Amy,60
449,decide,2022/12/9 22:46:23,2022/12/9 22:51:32,Bob,70
449,pass,2022/12/9 22:51:32,2022/12/9 22:55:24,Dino,70
450,Submit a paper,2022/11/23 22:46:10,2022/11/23 22:51:46,Sam,70
450,A Expert Review,2022/11/23 22:51:46,2022/11/23 22:58:05,Jack,50
450,B Expert Review,2022/11/23 22:51:46,2022/11/23 22:57:42,Amy,60
450,decide,2022/11/23 22:58:05,2022/11/23 23:01:18,Bob,70
450,pass,2022/11/23 23:01:18,2022/11/23 23:05:36,Dino,70
444,Submit a paper,2022/11/23 21:38:25,2022/11/23 21:44:54,Sam,70
444,A Expert Review,2022/11/23 21:44:54,2022/11/23 21:52:19,Jack,50
444,B Expert Review,2022/11/23 21:44:54,2022/11/23 21:53:30,Amy,60
444,decide,2022/11/23 21:53:30,2022/11/23 21:58:26,Bob,70
444,pass,2022/11/23 21:58:26,2022/11/23 22:03:59,Dino,70
455,Submit a paper,2022/11/23 23:48:41,2022/11/23 23:56:31,Sam,70
455,A Expert Review,2022/11/23 23:56:31,2022/11/24 0:03:28,Jack,50
455,B Expert Review,2022/11/23 23:56:31,2022/11/24 0:03:35,Amy,60
455,decide,2022/11/24 0:03:35,2022/11/24 0:06:37,Bob,70
455,pass,2022/11/24 0:06:37,2022/11/24 0:10:10,Dino,70
323,Submit a paper,2022/11/18 20:28:06,2022/11/18 20:35:04,Sam,70
323,A Expert Review,2022/11/18 20:35:04,2022/11/18 20:44:34,Jack,50
323,B Expert Review,2022/11/18 20:35:04,2022/11/18 20:41:15,Amy,60
323,decide,2022/11/18 20:44:34,2022/11/18 20:48:24,Bob,70
323,pass,2022/11/18 20:48:24,2022/11/18 20:53:25,Dino,70
334,Submit a paper,2022/11/18 22:47:53,2022/11/18 22:55:39,Sam,70
334,A Expert Review,2022/11/18 22:55:39,2022/11/18 23:02:21,Jack,50
334,B Expert Review,2022/11/18 22:55:39,2022/11/18 23:05:28,Amy,60
334,decide,2022/11/18 23:05:28,2022/11/18 23:10:25,Bob,70
334,pass,2022/11/18 23:10:25,2022/11/18 23:15:30,Dino,70
8,Submit a paper,2022/11/8 18:41:52,2022/11/8 18:48:43,Sam,70
8,A Expert Review,2022/11/8 18:48:43,2022/11/8 18:54:14,Jack,50
8,B Expert Review,2022/11/8 18:48:43,2022/11/8 18:53:49,Amy,60
8,decide,2022/11/8 18:54:14,2022/11/8 18:57:20,Bob,70
8,pass,2022/11/8 18:57:20,2022/11/8 19:02:27,Dino,70
328,Submit a paper,2022/11/18 21:34:38,2022/11/18 21:39:40,Sam,70
328,A Expert Review,2022/11/18 21:39:40,2022/11/18 21:48:42,Jack,50
328,B Expert Review,2022/11/18 21:39:40,2022/11/18 21:44:58,Amy,60
328,decide,2022/11/18 21:48:42,2022/11/18 21:52:50,Bob,70
328,pass,2022/11/18 21:52:50,2022/11/18 21:56:00,Dino,70
709,Submit a paper,2022/12/2 20:33:33,2022/12/2 20:39:15,Sam,70
709,B Expert Review,2022/12/2 20:40:25,2022/12/2 20:46:33,Amy,60
709,A Expert Review,2022/12/2 20:40:27,2022/12/2 20:47:15,Jack,50
709,decide,2022/12/2 20:47:15,2022/12/2 20:51:27,Bob,70
709,pass,2022/12/2 20:51:27,2022/12/2 20:57:10,Dino,70
337,Submit a paper,2022/11/18 23:20:14,2022/11/18 23:27:29,Sam,70
337,A Expert Review,2022/11/18 23:27:29,2022/11/18 23:35:47,Jack,50
